链接,作者关键字
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46849088128&doi=10.1021%2fac086124s&partnerID=40&md5=88308a5899c4b76de741916fcf42addb",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247162264&doi=10.1021%2fac071891x&partnerID=40&md5=01683221e69576c536bba606f3434848",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249785949&doi=10.1109%2fMDT.2007.9&partnerID=40&md5=d621de1cdcc5cf82add860a213ceba2d","CAD; Computer-aided design; Digital microfluidics; Reconfiguration; Simulation; Synthesis; Test"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748558805&doi=10.1021%2fac069454q&partnerID=40&md5=dd0b13bb332541a6596b976e8f0fb264",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745945627&doi=10.1016%2fS1748-0132%2806%2970096-2&partnerID=40&md5=34625ecd2bfa38623dc6a00c6ef226f0",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745714774&doi=10.1021%2fac069423v&partnerID=40&md5=0e7f748b6f10ca33b9702f585e7e6fc0",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444371883&partnerID=40&md5=6972d01a598f7719a6a0a52e48b2085c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-13844267799&partnerID=40&md5=6a1eda91fb5c98f249ac86625b418353",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047175542&doi=10.1002%2fqsar.200590036&partnerID=40&md5=4b74ce56c2ab58980736faa89d76a3aa",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-14744278413&partnerID=40&md5=19726c5665510cf83e02d69945e4664c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-2442527454&doi=10.1098%2frsta.2003.1355&partnerID=40&md5=e302ff0bc0df12ab71f1d93bfe79a0b5","Chaos; Diffusion; Fluid mechanics; Microfluidics; Mixing"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642301027&doi=10.1309%2fHP00-M371-M9J7-RQVP&partnerID=40&md5=437e3508ab82d1d8e5ee9744b48adef0",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049401204&doi=10.1373%2fclinchem.2017.273060&partnerID=40&md5=3dba2a08bf52686717d74f335a5b3315",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048351362&doi=10.1016%2fj.addr.2018.05.009&partnerID=40&md5=e4f7efe8af07adb20eea0f37d4b3fc29",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056197076&doi=10.2493%2fjjspe.84.896&partnerID=40&md5=858cfe18f8bb9ee3274c6df19d304d2b","Acoustfluidics; BioMEMS; Cell manipulation; Microfluidics; Single cell analysis"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045413066&partnerID=40&md5=fd5649a3e6778f24e681fc9f6fcd6134",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032646330&doi=10.1089%2fgen.37.19.11&partnerID=40&md5=527e4f689045f150287f0613e4e82e89",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031124100&doi=10.1002%2felps.201700331&partnerID=40&md5=dbb445a6c13e540ec4c6c59046bd58ef",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991112524&doi=10.1002%2fadvs.201600238&partnerID=40&md5=7fc8840b8b65608d22dc14d1314c60ad","cell–fluid interaction; cytometry; microfluidics; optical tweezers; signal processing"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006017975&doi=10.1002%2fcyto.a.23021&partnerID=40&md5=3e1a6feb96db9beb152c45fb2b8d6383","cell separation; flow cytometry; microfluidics; sample preparation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973350076&doi=10.1002%2fadvs.201600063&partnerID=40&md5=2641bd5e5a313814fb3d3b75f2c8c351","cell sorting; immunomagnetism; microfluidics; mRNA; tumor cells"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975833342&doi=10.1098%2frsfs.2016.0011&partnerID=40&md5=fdc5ef177d1f9e0b7fb06d4e362c4978","Artificial cell; Droplet-based microfluidics; Liposome; Microfluidics; Polymersome"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989217196&doi=10.1002%2faelm.201600006&partnerID=40&md5=7434af41ad2d9fe196610db8b22a6849","contact electrification; microfluidics; self-powered sensors; triboelectric nanogenerators"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047020533&partnerID=40&md5=cab4dfa9b4ce70e5781322eae8927714","Compartmentalised systems; Double emulsions; Droplet microfluidics; PDMS"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047007167&partnerID=40&md5=344f9c817cd5b73ca7d2a197d0a89544","Computational tools; Consortia; Microfluidics; Model-based design; Synthetic circuits"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959467822&partnerID=40&md5=8b66f74b767ffd6e9c14807e5a12c8dc",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941879830&doi=10.1007%2fs10404-015-1616-y&partnerID=40&md5=2873aa767b0d83c5b654c7bca3e0a4f0",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921859648&doi=10.5012%2fjkcs.2015.59.1.88&partnerID=40&md5=aede6edd31c54385b629d249dd7a3bee","Diabetes; Diabetic retinopathy; Paper based microfluidics; Tear glucose"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946198791&doi=10.1049%2fmnl.2015.0433&partnerID=40&md5=433029f0828fdf75f891d642ceaef212",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011095713&doi=10.1002%2fadvs.201500125&partnerID=40&md5=2da6ca7b60a055c09e24f0ff1a998974","3D printing; devices; microfabrication; microfluidics; NMR"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899727951&doi=10.1371%2fjournal.pone.0096019&partnerID=40&md5=abb0c5579cd631445a40d3dba8167b09",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941661617&partnerID=40&md5=a16ffef7e38ffd7f934da0f1ed1d5590","Digital microfluidics; Microfluidics; String; Thread; Yarn"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917739960&doi=10.1515%2fejnm-2014-0044&partnerID=40&md5=24ca572d6d585270d11fb6041e5a8b32",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890750077&doi=10.2144%2f000114109&partnerID=40&md5=8aa0a5db3872abe70ed20fe821dddd93",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042719032&doi=10.1007%2fs40484-014-0024-8&partnerID=40&md5=2408b24345bde7bfeb7258ae4fd72d62","Afternoon Session; Bacterial Chemotaxis; CCR7 Ligand; Morning Session; Quantitative Biology"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887506396&partnerID=40&md5=3d9bcdb82b7fe2bbc64fcd057e756e1d","Crystallization; Microfluidic; Nucleation; Polymorphism; Protein; Solubility"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873831460&partnerID=40&md5=9b88693813118c589f4e2e42851a56be",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890625570&partnerID=40&md5=e2b531acca2e6612325a6a8bcf8b0c52",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862892985&doi=10.1039%2fc2lc90064e&partnerID=40&md5=88b8ccea64e245ad038504d82b8f6ac6",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864012301&doi=10.1002%2felps.201270084&partnerID=40&md5=90d8710fae899a8f0c3f5e6b9af5cc25",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862126627&doi=10.1007%2fs10439-012-0589-1&partnerID=40&md5=e383d74fb3f4a62e6d829a48585f0475",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018873938&doi=10.1089%2fgen.32.10.02&partnerID=40&md5=e6f99cfa9c63335fa3146679bbb9b528",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855704072&doi=10.1039%2fc1lc90137k&partnerID=40&md5=08df6202f9c87776c1440377a3fff32e",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855280808&doi=10.1038%2fnnano.2011.236&partnerID=40&md5=6728303c9e9fbf3396bee526d52bdce1",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974733587&doi=10.1142%2f9789814405522_0007&partnerID=40&md5=b1af9c4875099a496e367ec7384e7c24",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856441525&doi=10.1038%2fnmeth.1842&partnerID=40&md5=141a53e787f2fd1e85c1b05ee278e20c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874205364&doi=10.1080%2f10255842.2012.713650&partnerID=40&md5=340f2d982aa5586a769f7ab5ef9f1b52",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883793481&partnerID=40&md5=36005ef7eb3078801e659721071f7ca8","Droplet microfluidics; Optofluidics; Photonic crystal"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893586174&partnerID=40&md5=db3a704504dabb829e4474d0f17cfb37",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84555213149&doi=10.1080%2f10255842.2011.593757&partnerID=40&md5=8192a44ea1d2e088536a034f8036ab3d","Cell mechanics; Microfluidics; Osmotic pressure; Plant biomechanics; Poroelasticity"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859399726&doi=10.3724%2fSP.J.1123.2011.00949&partnerID=40&md5=c56413a4e321c80cdee5a44d575e1595","Droplet; Lab-on-a-chip; Micro total analysis system; Microfluidics; Review"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052507000&doi=10.1016%2fj.jala.2011.07.006&partnerID=40&md5=2f7926a332ba430e20f25a222b5aeb1f",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958854434&doi=10.1039%2fc1lc90051j&partnerID=40&md5=fefbee0acdc4d807901a1782cb319d4f",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952639240&doi=10.1039%2fc1lc90024b&partnerID=40&md5=5ff6267ed30d6f1a94853347560e82d4",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884085839&doi=10.1002%2f9783527634286.ch2&partnerID=40&md5=f340f24f56432640cd6407e5d308e56b","Fluorescence microscopy; Fluorescence screening; Laser tweezers; Light dose; Microfluidics; Slide - based cytometry"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885699825&doi=10.1002%2f9783527632992.ch3&partnerID=40&md5=6540e6f259ae6f41a1d0c6daa0e8547f","Kerosene solution; Microfluidic chip; Microspheres; Monodisperse thermosensitive microgels; Redox reaction; Throat channel; Volume-phase transition"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551530252&doi=10.1038%2fnmeth0211-107&partnerID=40&md5=4be0ab388721484fba1ca2a7ff884178",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650600217&doi=10.1007%2fs00348-010-0982-1&partnerID=40&md5=178a37e62e1dc03b24d73a4e769c8f52",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957926070&doi=10.1039%2fc0lc90057e&partnerID=40&md5=c446bd4745800083828d945406384837",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954622072&doi=10.1016%2fj.powtec.2010.03.022&partnerID=40&md5=0ed0ff9c0ea417f879102f817c8c690b",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886976598&doi=10.1002%2f9783527632015.ch5&partnerID=40&md5=094758379fede58b47725bae3af8dd4b","Microfluidics; Nanofluidics; PCR; Protein seperations; Single-cell analysis; Trace analysis"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956906995&doi=10.1002%2felps.201090079&partnerID=40&md5=72fcc8afa9d56f37f202f31dd9eb371a",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954619946&doi=10.1039%2fc005380p&partnerID=40&md5=d6530c5b445e05376ef1103551f0c7c5",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955083626&partnerID=40&md5=242bfb6c83cea6884046f0a29afdf787",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749098155&doi=10.1002%2faic.11990&partnerID=40&md5=68fd64d83e86b7ebe2b2a58ea3136bc0","EDGE; Emulsification; Microfluidics; Simultaneous droplet formation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749150854&doi=10.1002%2fadma.200904184&partnerID=40&md5=631ae00aa18d26823df26eca4fe54911",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949421384&doi=10.1039%2fc001861a&partnerID=40&md5=9686dd164629912cf2142c9d2c95f456",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860905528&partnerID=40&md5=369b52a8d6cbeda90716e612d3e75857",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860909341&partnerID=40&md5=08f6472778e5af94ec656e19d0d29deb",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949852521&doi=10.1039%2fc002744h&partnerID=40&md5=fc12aea0a9355b6722846f994ef8efd5",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-73449097465&doi=10.1002%2felps.200990124&partnerID=40&md5=5de4403e28e392798c325048d7f25935",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72749110264&doi=10.1002%2felps.200990119&partnerID=40&md5=ac0d971b20405f1e7a3fbe2c0a93bf5c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650713483&doi=10.1016%2fj.jchromb.2009.01.029&partnerID=40&md5=afdee7bdd3e9d188e1829aaa319f4e66",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018215551&doi=10.1002%2f9783527622573.ch13&partnerID=40&md5=ba7305c8240998323e2d44420ad10428","LIGA; Microfluidic devices"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889333094&doi=10.1002%2f9783527626649.ch8&partnerID=40&md5=154182dc48a5254b15486a543e65051c","Biomechanical properties; Cancer; Cell cytoskeleton; Microfluidics; Microscopy; Optical trap; Single cell sorting"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889433548&doi=10.1002%2f9783527626649.ch7&partnerID=40&md5=c2a6184d0a46e920fc4353e259d65207","Cell behavior; Cellular environment; Microfluidics; Quantitative systems biology; Single cell function"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67849128454&doi=10.1038%2fnchem.156&partnerID=40&md5=21e672f9e94f1fa951f27b336f16d60d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-65349186471&doi=10.1039%2fb905633p&partnerID=40&md5=ad1bcdd30c7b5694b49264eceea61a06",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349337720&doi=10.1039%2fb914118a&partnerID=40&md5=0d134a8f539d755408e7a5292ca80622",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72849149893&doi=10.1039%2fb920548a&partnerID=40&md5=1372fa7adc037737188ec9d0331246bd",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889844011&doi=10.1002%2f9783527623259.ch3&partnerID=40&md5=30212affde70bca3dafa9a3dc88288de","Magnetic microparticles; Microfluidics; Microparticles; Nanofluidics; Nanoparticles; Particle suspensions; Renewable column"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902519641&partnerID=40&md5=da1cb2ee920cd700e1b0a12860d2b356","Optofluidic maskless lithography; Railed microfluidics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-40449113744&partnerID=40&md5=12816e69b69f9c70e5f1b86dc76fcb75",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055109469&doi=10.3791%2f314&partnerID=40&md5=d48ec5975d6310519d0ff705bfc57c26","Bioengineering; Blood; Capture; Cellular biology; Diagnostics; HIV; Issue 8; Microfluidics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889401604&doi=10.1002%2f9780470258552.ch8&partnerID=40&md5=8c63fbac55e69eb5e693318b846ff09b","Improvement of mass and heat transfer; Production of monodisperse nanoparticles; Proteomics and genomics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35148885390&partnerID=40&md5=63cffdfb84ecae3a50a2987e7d5d9b7c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547242216&partnerID=40&md5=97d49369fdcff11cf8346037624c1875","Bessel beams; Fractionation; Optical sorting; Optical trapping; Photoporation; Two photon excitation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45849084294&doi=10.1109%2fICICIC.2006.138&partnerID=40&md5=3ef9ed91f2edc0b168a8c0bedf332036",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845998161&doi=10.1002%2felps.200690083&partnerID=40&md5=474a893282cc97bc3d589c6190010222",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902481441&partnerID=40&md5=eccb148ee81087ff14e70ad362c6b8a4","Bonding; Case II diffusion; Microfluidics; Polymer; Zeonor™"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902458266&partnerID=40&md5=98ff8b95d469754e907944fdd1b6d096",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34347359533&partnerID=40&md5=6e558b696f09a5e747bdc7667bef04a4","Microfluidics; Single-cell electropermeabilization; Transfection"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-29644447462&doi=10.1002%2felps.200590077&partnerID=40&md5=49ec441f1a8987981a5a3dbe016a82aa",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-14744279611&partnerID=40&md5=226275a502b02d4bfa06b6a84cccb42c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27744573179&doi=10.1039%2fb513816g&partnerID=40&md5=38964a37da367fd6b2ca73ed5a22464e",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902529341&partnerID=40&md5=fffef486be959f1055c2dd0cc8d29d09","Droplet-based microfluidics; Electrowetting; Enzymatic digestion; Proteomics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-10044289595&partnerID=40&md5=6a0221fcbc2db32f5d0b541258748201",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-14744277165&partnerID=40&md5=f1fba6364e74897be95e895f19fb62ce",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-31144447167&doi=10.1186%2fgb-spotlight-20040316-01&partnerID=40&md5=ba64da4b9dcb0b5affc9c52f82da59e7",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346874344&doi=10.1038%2f426515a&partnerID=40&md5=02d07192f3ab12235682b2351f382a75",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035889611&doi=10.1016%2fS1359-6446%2801%2902044-X&partnerID=40&md5=acf2008f499f468fe75547cf61982367",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034163264&partnerID=40&md5=0ae0118e1c4671894b5d83d1d429ecbf",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032149511&doi=10.1016%2fB978-0-12-805393-5.00026-9&partnerID=40&md5=1956986b2f324d1a5adbecee54cab734","Chromatography; Electrophoresis; Microfluidics; Miniaturization"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016160728&doi=10.1007%2fs10404-017-1899-2&partnerID=40&md5=6edb2b3b73efaed85b8b7f8a9c0490f1","Digital microfluidics; Hybrid paper-based microfluidics; Microfluidics paper-based analytical devices; Screen printing"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019509851&doi=10.1364%2fISA.2016.IM3F.2&partnerID=40&md5=c84c5efe680a279a23a3109ac23ebd39",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014170828&partnerID=40&md5=e5394102212f9b52626e6a9eedf5f351","Droplet based microfluidics; MALDI-TOF; Proteomics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983344038&partnerID=40&md5=33705f8aff20ecb63c2aed32899acede","Bacteria; Droplets; Microfluidics; Resorufin"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887534347&partnerID=40&md5=c0a2a1ff380897241ab613b6ef1e2c3d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887481800&partnerID=40&md5=3c8a64526c4b77502c680feb883bbd81",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903775969&partnerID=40&md5=c81865afa4379e8db2aef611fa720b2a",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893175963&doi=10.1016%2fB978-0-12-415807-8.00020-1&partnerID=40&md5=45c424ed775cf04bf53a6e78cde8ca06",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870356878&partnerID=40&md5=0ddfe851304d90cc785265c4f3affb8c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893599408&partnerID=40&md5=6c33bd2feb8a37410f7fc7198d95fcac",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960628254&doi=10.1016%2fj.cca.2011.06.015&partnerID=40&md5=844a25274621b928b2f802242054481a",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953705407&doi=10.1109%2fPHOTWTM.2011.5730055&partnerID=40&md5=713a30a6bdf06319613cefefddf0ac72",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053914274&partnerID=40&md5=4a7e310aa5c3e08733710474e70b2b4f","Chemical engineering; Droplets; Kinetics; Microfluidics; Process intensification"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883762240&partnerID=40&md5=f7099ec9306601257ef4bed5fb9999cf","Membrane; Microlens; Pressure; Soft lithography"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957601389&partnerID=40&md5=3c435de7b2031d292e06021206270775",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860909895&partnerID=40&md5=e475dded1f8e66a8c0c84ff2c152ebfe",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902458343&partnerID=40&md5=87cfbd8cccd8ec30964f97662b242c03","Digital microfluidics; Electrophoresis; Pre-processing; Proteomics; Separations"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902504414&partnerID=40&md5=e16b6f74dcfe5cba78da8187597e05af","Cells; Digital microfluidics; Enzymes; High-throughput screening"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82955241447&doi=10.1109%2fCLEO.2007.4452459&partnerID=40&md5=ade8e7f80abc8af9f7dd763ed22ffc4a",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899032565&partnerID=40&md5=6aeaa3d79f015d1dbe438d0cdbaf4c16",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645210816&partnerID=40&md5=56b321a8805076273ecaf428ac72e2b4",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037568190&partnerID=40&md5=3d549affd5aab4264af6870da31cb223",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014166251&partnerID=40&md5=8ab631c8387164d328171bd1cfd9f81a","3D cell culture; Cancer; Droplet microfluidics; Spheroids"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946839558&partnerID=40&md5=378f0a5995106020e101faa31cd98518",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80455168750&doi=10.1021%2fcm202145s&partnerID=40&md5=567470ab7b1731294d9bb9dd4438cc15","doughnut-shaped silica; Droplet microfluidics; sol-gel transition; solvent diffusion"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052284215&doi=10.1007%2f128_2011_149&partnerID=40&md5=c0984fe9097a8857800b2752355e7ef7","Microdroplet; Microfluidics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955593149&doi=10.1039%2fc1cc11060h&partnerID=40&md5=6d5df4ad78e06151e8d9587872e6b210",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957935965&doi=10.1021%2fcg101431g&partnerID=40&md5=92a398b1542cde16eee82e5d10f59e3a",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39749123169&doi=10.1080%2f10739140701850993&partnerID=40&md5=1401ce12491cd5b2eb27cf7dea08cc3e","Microfabrication; Microfluidic devices; Microfluidic platforms; Microfluidic systems; Microfluidics; Microfluidics applications"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349108790&partnerID=40&md5=4757be44e8b1f807adbe7ffab86915b3","Micro/nanofabrication; Microfluidics; Soft lithography"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842690461&partnerID=40&md5=150af229345c13ee1fe2b11e974ae2e4","Genetic analysis; Hydrophobic materials; Microfluidics; PCR; System integration"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048044839&doi=10.3390%2fs18061762&partnerID=40&md5=7fec64303cb17d3e3e32452f50b04f3d","Dean vortex; Inertial microfluidics; Lab-on-a-chip; Particle manipulation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021640644&doi=10.1021%2facs.chemrev.6b00848&partnerID=40&md5=93ada749a121ba5f3b19d59549ec5881",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014214134&partnerID=40&md5=35e034644cf4328c2f61381a84c808c3","3D printing; Hierarchical materials; In-air microfluidics; Ultra-high throughput"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983339884&partnerID=40&md5=7d09a20329322504447e01add4f82f79","Fibrous porous membrane; Microfluidics-based microfiber; Sub-micron scale"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891323701&doi=10.1016%2fj.copbio.2013.11.009&partnerID=40&md5=ce7196b16d0a78d2eced1ad3a24a00e5",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881105842&partnerID=40&md5=3f26b645e966ea1e8a5517763e55f528","Digital microfluidics; Droplet microfluidics; Inertial microfluidics; Open and capillary microfluidics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880154922&doi=10.1039%2fc3cs35515b&partnerID=40&md5=117716b1d8573e27ed6a74635fb328f1",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875782824&doi=10.1021%2fac400257c&partnerID=40&md5=cddbbb348775174dd2b7f869fbf13188",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924357648&doi=10.1895%2fwormbook.1.162.1&partnerID=40&md5=d22fcfa99aa79e9c025e0220ab60bc10",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890888542&doi=10.1109%2fASQED.2013.6643565&partnerID=40&md5=85c059ec21e634d911a6523845c48914","Digital microfluidics; EWOD; Micro-electrode Dot Array (MEDA) architecture; testing"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907374135&partnerID=40&md5=c4a315844afa7cafc1f90dcb1c539b81","Digital microfluidics; Inkjet printing; Low-cost diagnostics; Paper microfluidics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866333872&doi=10.1080%2f00405000.2012.660756&partnerID=40&md5=ab7eb4d7a791edddc3330cadf44ca6c9","energy harvesting; microfluidics; mixing; sorting; textile capillarity"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903867034&doi=10.1016%2fB978-0-85709-129-1.50006-7&partnerID=40&md5=4690a69aee03dad946335f74bd9f665c","Capillary-driven microfluidics; Centrifugal driven microfluidics; Droplet-based microfluidics; Electrokinetic-driven microfluidics; Electrowetting-based microfluidics; Pressure-driven microfluidics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902034584&doi=10.1016%2fC2011-0-05581-3&partnerID=40&md5=2774afaace6a2ebbb90295ef95418d69",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045935541&doi=10.1088%2f1361-6439%2faab225&partnerID=40&md5=751f63a6bae14574dd2d201c46618088","antibodies; healthcare; microfluidics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056448750&doi=10.1016%2fbs.mcb.2018.09.009&partnerID=40&md5=1f325849c8b56309ef16a2a7a6fadddc","Bioassays; Biosensors; Cell biology; LSPR; Microfluidics; Nanoplasmonics"
